seqname,source,feature,start,end,score,strand,frame,ID,Name,gbkey,gene,gene_biotype,locus_tag,old_locus_tag
NC_008463.1,RefSeq,gene,3976270,3978654,.,-,.,gene-PA14_RS18160,ligA,Gene,ligA,protein_coding,PA14_RS18160,PA14_44660
NC_008463.1,RefSeq,gene,3978747,3979616,.,-,.,gene-PA14_RS18165,zipA,Gene,zipA,protein_coding,PA14_RS18165,PA14_44670
NC_008463.1,RefSeq,gene,3979782,3983270,.,-,.,gene-PA14_RS18170,smc,Gene,smc,protein_coding,PA14_RS18170,PA14_44680
NC_008463.1,RefSeq,gene,3983296,3983955,.,-,.,gene-PA14_RS18175,PA14_RS18175,Gene,NA,protein_coding,PA14_RS18175,PA14_44690
NC_008463.1,RefSeq,gene,3984136,3985269,.,+,.,gene-PA14_RS18180,alkB2,Gene,alkB2,protein_coding,PA14_RS18180,PA14_44700
NC_008463.1,RefSeq,gene,3985489,3986943,.,+,.,gene-PA14_RS18185,xdhA,Gene,xdhA,protein_coding,PA14_RS18185,PA14_44710
NC_008463.1,RefSeq,gene,3986936,3989335,.,+,.,gene-PA14_RS18190,xdhB,Gene,xdhB,protein_coding,PA14_RS18190,PA14_44740
NC_008463.1,RefSeq,gene,3989362,3990201,.,+,.,gene-PA14_RS18195,xdhC,Gene,xdhC,protein_coding,PA14_RS18195,PA14_44760
NC_008463.1,RefSeq,gene,3990271,3991575,.,+,.,gene-PA14_RS18200,guaD,Gene,guaD,protein_coding,PA14_RS18200,PA14_44770
NC_008463.1,RefSeq,gene,3991629,3992408,.,-,.,gene-PA14_RS18205,PA14_RS18205,Gene,NA,protein_coding,PA14_RS18205,PA14_44780
NC_008463.1,RefSeq,gene,3992783,3994132,.,+,.,gene-PA14_RS18210,PA14_RS18210,Gene,NA,protein_coding,PA14_RS18210,PA14_44800
NC_008463.1,RefSeq,gene,3994374,3994754,.,-,.,gene-PA14_RS18215,uraH,Gene,uraH,protein_coding,PA14_RS18215,PA14_44820
NC_008463.1,RefSeq,gene,3995127,3996053,.,+,.,gene-PA14_RS18220,puuE,Gene,puuE,protein_coding,PA14_RS18220,PA14_44830
NC_008463.1,RefSeq,gene,3996050,3996565,.,+,.,gene-PA14_RS18225,uraD,Gene,uraD,protein_coding,PA14_RS18225,PA14_44840
NC_008463.1,RefSeq,gene,3996583,3997581,.,+,.,gene-PA14_RS18230,alc,Gene,alc,protein_coding,PA14_RS18230,PA14_44850
NC_008463.1,RefSeq,gene,3997636,3998145,.,+,.,gene-PA14_RS18235,PA14_RS18235,Gene,NA,protein_coding,PA14_RS18235,PA14_44860
NC_008463.1,RefSeq,gene,3998194,3999471,.,+,.,gene-PA14_RS18240,PA14_RS18240,Gene,NA,protein_coding,PA14_RS18240,PA14_44880
NC_008463.1,RefSeq,gene,4000090,4000608,.,+,.,gene-PA14_RS18245,PA14_RS18245,Gene,NA,protein_coding,PA14_RS18245,PA14_44890
NC_008463.1,RefSeq,gene,4000789,4003317,.,+,.,gene-PA14_RS18250,PA14_RS18250,Gene,NA,protein_coding,PA14_RS18250,PA14_44900
NC_008463.1,RefSeq,gene,4003314,4005023,.,+,.,gene-PA14_RS18255,PA14_RS18255,Gene,NA,protein_coding,PA14_RS18255,PA14_44910
NC_008463.1,RefSeq,gene,4005020,4006162,.,+,.,gene-PA14_RS18260,PA14_RS18260,Gene,NA,protein_coding,PA14_RS18260,PA14_44920
NC_008463.1,RefSeq,gene,4006175,4006435,.,+,.,gene-PA14_RS18265,PA14_RS18265,Gene,NA,protein_coding,PA14_RS18265,PA14_44930
NC_008463.1,RefSeq,gene,4007119,4008486,.,+,.,gene-PA14_RS18270,PA14_RS18270,Gene,NA,protein_coding,PA14_RS18270,PA14_44950
NC_008463.1,RefSeq,gene,4008578,4008907,.,-,.,gene-PA14_RS18275,PA14_RS18275,Gene,NA,protein_coding,PA14_RS18275,PA14_44960
NC_008463.1,RefSeq,gene,4009092,4010087,.,-,.,gene-PA14_RS18280,moaA,Gene,moaA,protein_coding,PA14_RS18280,PA14_44970
NC_008463.1,RefSeq,gene,4010323,4010973,.,+,.,gene-PA14_RS18285,PA14_RS18285,Gene,NA,protein_coding,PA14_RS18285,PA14_44980
NC_008463.1,RefSeq,gene,4011378,4011809,.,-,.,gene-PA14_RS18290,PA14_RS18290,Gene,NA,protein_coding,PA14_RS18290,PA14_44990
NC_008463.1,RefSeq,gene,4012138,4013913,.,+,.,gene-PA14_RS18295,gcl,Gene,gcl,protein_coding,PA14_RS18295,PA14_45000
NC_008463.1,RefSeq,gene,4014009,4014791,.,+,.,gene-PA14_RS18300,hyi,Gene,hyi,protein_coding,PA14_RS18300,PA14_45010
NC_008463.1,RefSeq,gene,4014866,4015756,.,+,.,gene-PA14_RS18305,PA14_RS18305,Gene,NA,protein_coding,PA14_RS18305,PA14_45020
NC_008463.1,RefSeq,gene,4016053,4017318,.,+,.,gene-PA14_RS18310,PA14_RS18310,Gene,NA,protein_coding,PA14_RS18310,PA14_45030
NC_008463.1,RefSeq,gene,4017320,4018753,.,+,.,gene-PA14_RS18315,pyk,Gene,pyk,protein_coding,PA14_RS18315,PA14_45050
NC_008463.1,RefSeq,gene,4019120,4020034,.,+,.,gene-PA14_RS18320,PA14_RS18320,Gene,NA,protein_coding,PA14_RS18320,PA14_45060
NC_008463.1,RefSeq,gene,4020099,4020950,.,+,.,gene-PA14_RS18325,PA14_RS18325,Gene,NA,protein_coding,PA14_RS18325,PA14_45070
NC_008463.1,RefSeq,gene,4020937,4021563,.,+,.,gene-PA14_RS18330,PA14_RS18330,Gene,NA,protein_coding,PA14_RS18330,PA14_45090
NC_008463.1,RefSeq,gene,4021687,4023342,.,+,.,gene-PA14_RS18335,muiA,Gene,muiA,protein_coding,PA14_RS18335,PA14_45100
NC_008463.1,RefSeq,gene,4023471,4024469,.,+,.,gene-PA14_RS18340,PA14_RS18340,Gene,NA,protein_coding,PA14_RS18340,PA14_45110
NC_008463.1,RefSeq,gene,4024551,4024907,.,-,.,gene-PA14_RS18345,PA14_RS18345,Gene,NA,protein_coding,PA14_RS18345,PA14_45120
NC_008463.1,RefSeq,gene,4024967,4026202,.,-,.,gene-PA14_RS18350,eutH,Gene,eutH,protein_coding,PA14_RS18350,PA14_45130
NC_008463.1,RefSeq,gene,4026549,4027325,.,+,.,gene-PA14_RS18355,PA14_RS18355,Gene,NA,protein_coding,PA14_RS18355,PA14_45150
NC_008463.1,RefSeq,gene,4027510,4028919,.,+,.,gene-PA14_RS18360,PA14_RS18360,Gene,NA,protein_coding,PA14_RS18360,PA14_45170
NC_008463.1,RefSeq,gene,4028906,4030144,.,+,.,gene-PA14_RS18365,PA14_RS18365,Gene,NA,protein_coding,PA14_RS18365,PA14_45180
NC_008463.1,RefSeq,gene,4030165,4031580,.,+,.,gene-PA14_RS18370,PA14_RS18370,Gene,NA,protein_coding,PA14_RS18370,PA14_45190
NC_008463.1,RefSeq,gene,4031588,4032688,.,-,.,gene-PA14_RS18375,PA14_RS18375,Gene,NA,protein_coding,PA14_RS18375,PA14_45210
NC_008463.1,RefSeq,gene,4032702,4034069,.,-,.,gene-PA14_RS18380,PA14_RS18380,Gene,NA,protein_coding,PA14_RS18380,PA14_45240
NC_008463.1,RefSeq,gene,4034269,4035075,.,+,.,gene-PA14_RS18385,PA14_RS18385,Gene,NA,protein_coding,PA14_RS18385,PA14_45250
NC_008463.1,RefSeq,gene,4035079,4035495,.,-,.,gene-PA14_RS18390,PA14_RS18390,Gene,NA,protein_coding,PA14_RS18390,PA14_45260
NC_008463.1,RefSeq,gene,4035524,4036747,.,-,.,gene-PA14_RS18395,ccmI,Gene,ccmI,protein_coding,PA14_RS18395,PA14_45280
NC_008463.1,RefSeq,gene,4036744,4037211,.,-,.,gene-PA14_RS18400,ccmH,Gene,ccmH,protein_coding,PA14_RS18400,PA14_45290
NC_008463.1,RefSeq,gene,4037208,4037750,.,-,.,gene-PA14_RS18405,dsbE,Gene,dsbE,protein_coding,PA14_RS18405,PA14_45300
NC_008463.1,RefSeq,gene,4037754,4039727,.,-,.,gene-PA14_RS18410,PA14_RS18410,Gene,NA,protein_coding,PA14_RS18410,PA14_45310
NC_008463.1,RefSeq,gene,4039728,4040216,.,-,.,gene-PA14_RS18415,ccmE,Gene,ccmE,protein_coding,PA14_RS18415,PA14_45330
NC_008463.1,RefSeq,gene,4040213,4040389,.,-,.,gene-PA14_RS18420,ccmD,Gene,ccmD,protein_coding,PA14_RS18420,PA14_45340
NC_008463.1,RefSeq,gene,4040386,4041144,.,-,.,gene-PA14_RS18425,PA14_RS18425,Gene,NA,protein_coding,PA14_RS18425,PA14_45350
NC_008463.1,RefSeq,gene,4041267,4041938,.,-,.,gene-PA14_RS18430,ccmB,Gene,ccmB,protein_coding,PA14_RS18430,PA14_45370
NC_008463.1,RefSeq,gene,4041935,4042636,.,-,.,gene-PA14_RS18435,ccmA,Gene,ccmA,protein_coding,PA14_RS18435,PA14_45380
NC_008463.1,RefSeq,gene,4042922,4044400,.,+,.,gene-PA14_RS18440,PA14_RS18440,Gene,NA,protein_coding,PA14_RS18440,PA14_45400
NC_008463.1,RefSeq,gene,4044397,4044732,.,+,.,gene-PA14_RS18445,PA14_RS18445,Gene,NA,protein_coding,PA14_RS18445,PA14_45410
NC_008463.1,RefSeq,gene,4045256,4045993,.,-,.,gene-PA14_RS18455,PA14_RS18455,Gene,NA,protein_coding,PA14_RS18455,PA14_45430
NC_008463.1,RefSeq,gene,4046127,4046849,.,-,.,gene-PA14_RS18460,PA14_RS18460,Gene,NA,protein_coding,PA14_RS18460,PA14_45440
NC_008463.1,RefSeq,gene,4046909,4047325,.,-,.,gene-PA14_RS18465,PA14_RS18465,Gene,NA,protein_coding,PA14_RS18465,PA14_45450
NC_008463.1,RefSeq,gene,4047416,4048387,.,-,.,gene-PA14_RS18470,PA14_RS18470,Gene,NA,protein_coding,PA14_RS18470,PA14_45460
NC_008463.1,RefSeq,gene,4048496,4049182,.,+,.,gene-PA14_RS18475,PA14_RS18475,Gene,NA,protein_coding,PA14_RS18475,PA14_45470
NC_008463.1,RefSeq,gene,4049210,4049617,.,-,.,gene-PA14_RS18480,PA14_RS18480,Gene,NA,protein_coding,PA14_RS18480,PA14_45480
NC_008463.1,RefSeq,gene,4049648,4050127,.,-,.,gene-PA14_RS18485,PA14_RS18485,Gene,NA,protein_coding,PA14_RS18485,PA14_45500
NC_008463.1,RefSeq,gene,4050173,4051063,.,-,.,gene-PA14_RS18490,PA14_RS18490,Gene,NA,protein_coding,PA14_RS18490,PA14_45510
NC_008463.1,RefSeq,gene,4051155,4051943,.,-,.,gene-PA14_RS18495,PA14_RS18495,Gene,NA,protein_coding,PA14_RS18495,PA14_45520
NC_008463.1,RefSeq,gene,4052038,4052928,.,-,.,gene-PA14_RS18500,motD,Gene,motD,protein_coding,PA14_RS18500,PA14_45540
NC_008463.1,RefSeq,gene,4052941,4053681,.,-,.,gene-PA14_RS18505,PA14_RS18505,Gene,NA,protein_coding,PA14_RS18505,PA14_45560
NC_008463.1,RefSeq,gene,4053770,4054876,.,-,.,gene-PA14_RS18510,PA14_RS18510,Gene,NA,protein_coding,PA14_RS18510,PA14_45580
NC_008463.1,RefSeq,gene,4054930,4057191,.,-,.,gene-PA14_RS18515,PA14_RS18515,Gene,NA,protein_coding,PA14_RS18515,PA14_45590
NC_008463.1,RefSeq,gene,4057392,4058180,.,-,.,gene-PA14_RS18520,PA14_RS18520,Gene,NA,protein_coding,PA14_RS18520,PA14_45610
NC_008463.1,RefSeq,gene,4058200,4058574,.,-,.,gene-PA14_RS18525,PA14_RS18525,Gene,NA,protein_coding,PA14_RS18525,PA14_45620
NC_008463.1,RefSeq,gene,4058676,4059419,.,-,.,gene-PA14_RS18530,fliA,Gene,fliA,protein_coding,PA14_RS18530,PA14_45630
NC_008463.1,RefSeq,gene,4059416,4060258,.,-,.,gene-PA14_RS18535,fleN,Gene,fleN,protein_coding,PA14_RS18535,PA14_45640
NC_008463.1,RefSeq,gene,4060397,4061686,.,-,.,gene-PA14_RS18540,flhF,Gene,flhF,protein_coding,PA14_RS18540,PA14_45660
NC_008463.1,RefSeq,gene,4061770,4063893,.,-,.,gene-PA14_RS18545,flhA,Gene,flhA,protein_coding,PA14_RS18545,PA14_45680
NC_008463.1,RefSeq,gene,4064032,4065393,.,-,.,gene-PA14_RS18550,PA14_RS18550,Gene,NA,protein_coding,PA14_RS18550,PA14_45700
NC_008463.1,RefSeq,gene,4065426,4066685,.,-,.,gene-PA14_RS18555,PA14_RS18555,Gene,NA,protein_coding,PA14_RS18555,PA14_45710
NC_008463.1,RefSeq,gene,4066758,4067894,.,-,.,gene-PA14_RS18560,flhB,Gene,flhB,protein_coding,PA14_RS18560,PA14_45720
NC_008463.1,RefSeq,gene,4067897,4068673,.,-,.,gene-PA14_RS18565,fliR,Gene,fliR,protein_coding,PA14_RS18565,PA14_45740
NC_008463.1,RefSeq,gene,4068673,4068942,.,-,.,gene-PA14_RS18570,fliQ,Gene,fliQ,protein_coding,PA14_RS18570,PA14_45760
NC_008463.1,RefSeq,gene,4068987,4069754,.,-,.,gene-PA14_RS18575,fliP,Gene,fliP,protein_coding,PA14_RS18575,PA14_45770
NC_008463.1,RefSeq,gene,4069751,4070203,.,-,.,gene-PA14_RS18580,fliO,Gene,fliO,protein_coding,PA14_RS18580,PA14_45780
NC_008463.1,RefSeq,gene,4070205,4070678,.,-,.,gene-PA14_RS18585,fliN,Gene,fliN,protein_coding,PA14_RS18585,PA14_45790
NC_008463.1,RefSeq,gene,4070706,4071677,.,-,.,gene-PA14_RS18590,fliM,Gene,fliM,protein_coding,PA14_RS18590,PA14_45800
NC_008463.1,RefSeq,gene,4071685,4072206,.,-,.,gene-PA14_RS18595,fliL,Gene,fliL,protein_coding,PA14_RS18595,PA14_45810
NC_008463.1,RefSeq,gene,4072450,4073733,.,-,.,gene-PA14_RS18600,PA14_RS18600,Gene,NA,protein_coding,PA14_RS18600,PA14_45830
NC_008463.1,RefSeq,gene,4073921,4074508,.,+,.,gene-PA14_RS18605,PA14_RS18605,Gene,NA,protein_coding,PA14_RS18605,PA14_45840
NC_008463.1,RefSeq,gene,4074520,4074927,.,+,.,gene-PA14_RS18610,PA14_RS18610,Gene,NA,protein_coding,PA14_RS18610,PA14_45850
NC_008463.1,RefSeq,gene,4074936,4076381,.,-,.,gene-PA14_RS18615,PA14_RS18615,Gene,NA,protein_coding,PA14_RS18615,PA14_45870
NC_008463.1,RefSeq,gene,4076359,4077048,.,-,.,gene-PA14_RS18620,PA14_RS18620,Gene,NA,protein_coding,PA14_RS18620,PA14_45880
NC_008463.1,RefSeq,gene,4077152,4080262,.,-,.,gene-PA14_RS18625,mexN,Gene,mexN,protein_coding,PA14_RS18625,PA14_45890
NC_008463.1,RefSeq,gene,4080259,4081416,.,-,.,gene-PA14_RS18630,mexM,Gene,mexM,protein_coding,PA14_RS18630,PA14_45910
NC_008463.1,RefSeq,gene,4081597,4082310,.,+,.,gene-PA14_RS18635,PA14_RS18635,Gene,NA,protein_coding,PA14_RS18635,PA14_45920
NC_008463.1,RefSeq,gene,4082311,4084263,.,+,.,gene-PA14_RS18640,PA14_RS18640,Gene,NA,protein_coding,PA14_RS18640,PA14_45930
NC_008463.1,RefSeq,gene,4084370,4084975,.,-,.,gene-PA14_RS18645,lasI,Gene,lasI,protein_coding,PA14_RS18645,PA14_45940
NC_008463.1,RefSeq,gene,4085107,4085349,.,+,.,gene-PA14_RS31560,rsaL,Gene,rsaL,protein_coding,PA14_RS31560,PA14_45950
NC_008463.1,RefSeq,gene,4085339,4086058,.,-,.,gene-PA14_RS18655,lasR,Gene,lasR,protein_coding,PA14_RS18655,PA14_45960
NC_008463.1,RefSeq,gene,4086509,4089217,.,-,.,gene-PA14_RS18660,PA14_RS18660,Gene,NA,protein_coding,PA14_RS18660,PA14_45970
NC_008463.1,RefSeq,gene,4089383,4089814,.,-,.,gene-PA14_RS18665,PA14_RS18665,Gene,NA,protein_coding,PA14_RS18665,PA14_45980
NC_008463.1,RefSeq,gene,4091629,4093245,.,-,.,gene-PA14_RS18675,PA14_RS18675,Gene,NA,protein_coding,PA14_RS18675,PA14_46010
NC_008463.1,RefSeq,gene,4093734,4094345,.,-,.,gene-PA14_RS18685,PA14_RS18685,Gene,NA,protein_coding,PA14_RS18685,PA14_46020
NC_008463.1,RefSeq,gene,4094639,4095892,.,+,.,gene-PA14_RS18690,bdlA,Gene,bdlA,protein_coding,PA14_RS18690,PA14_46030
NC_008463.1,RefSeq,gene,4095896,4096789,.,-,.,gene-PA14_RS18695,PA14_RS18695,Gene,NA,protein_coding,PA14_RS18695,PA14_46060
NC_008463.1,RefSeq,gene,4096997,4097956,.,+,.,gene-PA14_RS18700,speB,Gene,speB,protein_coding,PA14_RS18700,PA14_46070
NC_008463.1,RefSeq,gene,4097971,4098390,.,+,.,gene-PA14_RS18705,PA14_RS18705,Gene,NA,protein_coding,PA14_RS18705,PA14_46080
NC_008463.1,RefSeq,gene,4098409,4099920,.,+,.,gene-PA14_RS18710,PA14_RS18710,Gene,NA,protein_coding,PA14_RS18710,PA14_46100
NC_008463.1,RefSeq,gene,4100014,4101405,.,+,.,gene-PA14_RS18715,PA14_RS18715,Gene,NA,protein_coding,PA14_RS18715,PA14_46110
NC_008463.1,RefSeq,gene,4101481,4103082,.,+,.,gene-PA14_RS18720,PA14_RS18720,Gene,NA,protein_coding,PA14_RS18720,PA14_46120
NC_008463.1,RefSeq,gene,4103096,4104478,.,+,.,gene-PA14_RS18725,PA14_RS18725,Gene,NA,protein_coding,PA14_RS18725,PA14_46140
NC_008463.1,RefSeq,gene,4104523,4105251,.,+,.,gene-PA14_RS18730,PA14_RS18730,Gene,NA,protein_coding,PA14_RS18730,PA14_46150
NC_008463.1,RefSeq,gene,4105600,4106472,.,-,.,gene-PA14_RS18735,PA14_RS18735,Gene,NA,protein_coding,PA14_RS18735,PA14_46170
NC_008463.1,RefSeq,gene,4106577,4107770,.,+,.,gene-PA14_RS18740,PA14_RS18740,Gene,NA,protein_coding,PA14_RS18740,PA14_46180
NC_008463.1,RefSeq,gene,4107730,4108641,.,-,.,gene-PA14_RS18745,PA14_RS18745,Gene,NA,protein_coding,PA14_RS18745,PA14_46200
NC_008463.1,RefSeq,gene,4108837,4109928,.,-,.,gene-PA14_RS18750,PA14_RS18750,Gene,NA,protein_coding,PA14_RS18750,PA14_46220
NC_008463.1,RefSeq,gene,4109939,4110979,.,-,.,gene-PA14_RS18755,aphA,Gene,aphA,protein_coding,PA14_RS18755,PA14_46230
NC_008463.1,RefSeq,gene,4111189,4113612,.,+,.,gene-PA14_RS18760,PA14_RS18760,Gene,NA,protein_coding,PA14_RS18760,PA14_46240
NC_008463.1,RefSeq,gene,4113679,4114620,.,+,.,gene-PA14_RS18765,PA14_RS18765,Gene,NA,protein_coding,PA14_RS18765,PA14_46250
NC_008463.1,RefSeq,gene,4114656,4115414,.,+,.,gene-PA14_RS18770,PA14_RS18770,Gene,NA,protein_coding,PA14_RS18770,PA14_46260
NC_008463.1,RefSeq,gene,4115434,4117389,.,-,.,gene-PA14_RS18775,PA14_RS18775,Gene,NA,protein_coding,PA14_RS18775,PA14_46270
NC_008463.1,RefSeq,gene,4117560,4117787,.,+,.,gene-PA14_RS18780,PA14_RS18780,Gene,NA,protein_coding,PA14_RS18780,PA14_46280
NC_008463.1,RefSeq,gene,4117919,4118551,.,-,.,gene-PA14_RS18785,PA14_RS18785,Gene,NA,protein_coding,PA14_RS18785,PA14_46290
NC_008463.1,RefSeq,gene,4118644,4119309,.,+,.,gene-PA14_RS18790,PA14_RS18790,Gene,NA,protein_coding,PA14_RS18790,PA14_46300
NC_008463.1,RefSeq,gene,4119387,4119794,.,+,.,gene-PA14_RS18795,PA14_RS18795,Gene,NA,protein_coding,PA14_RS18795,PA14_46310
NC_008463.1,RefSeq,gene,4119822,4123109,.,-,.,gene-PA14_RS18800,PA14_RS18800,Gene,NA,protein_coding,PA14_RS18800,PA14_46320
NC_008463.1,RefSeq,gene,4123314,4124234,.,+,.,gene-PA14_RS18805,PA14_RS18805,Gene,NA,protein_coding,PA14_RS18805,PA14_46330
NC_008463.1,RefSeq,gene,4124250,4124591,.,-,.,gene-PA14_RS18810,PA14_RS18810,Gene,NA,protein_coding,PA14_RS18810,PA14_46340
NC_008463.1,RefSeq,gene,4124672,4125304,.,-,.,gene-PA14_RS18815,PA14_RS18815,Gene,NA,protein_coding,PA14_RS18815,PA14_46360
NC_008463.1,RefSeq,gene,4125450,4127072,.,+,.,gene-PA14_RS18820,PA14_RS18820,Gene,NA,protein_coding,PA14_RS18820,PA14_46370
NC_008463.1,RefSeq,gene,4127099,4127515,.,-,.,gene-PA14_RS18825,PA14_RS18825,Gene,NA,protein_coding,PA14_RS18825,PA14_46380
NC_008463.1,RefSeq,gene,4127531,4127785,.,-,.,gene-PA14_RS18830,PA14_RS18830,Gene,NA,protein_coding,PA14_RS18830,PA14_46390
NC_008463.1,RefSeq,gene,4128129,4129094,.,-,.,gene-PA14_RS18835,PA14_RS18835,Gene,NA,protein_coding,PA14_RS18835,PA14_46400
NC_008463.1,RefSeq,gene,4129186,4130019,.,+,.,gene-PA14_RS18840,PA14_RS18840,Gene,NA,protein_coding,PA14_RS18840,PA14_46420
NC_008463.1,RefSeq,gene,4130109,4130471,.,-,.,gene-PA14_RS18845,PA14_RS18845,Gene,NA,protein_coding,PA14_RS18845,PA14_46430
NC_008463.1,RefSeq,gene,4130614,4131147,.,-,.,gene-PA14_RS18850,PA14_RS18850,Gene,NA,protein_coding,PA14_RS18850,PA14_46440
NC_008463.1,RefSeq,gene,4131283,4133016,.,+,.,gene-PA14_RS18855,aceK,Gene,aceK,protein_coding,PA14_RS18855,PA14_46450
NC_008463.1,RefSeq,gene,4133700,4134770,.,-,.,gene-PA14_RS18860,PA14_RS18860,Gene,NA,protein_coding,PA14_RS18860,PA14_46460
NC_008463.1,RefSeq,gene,4135139,4136281,.,-,.,gene-PA14_RS18865,pdxB,Gene,pdxB,protein_coding,PA14_RS18865,PA14_46470
NC_008463.1,RefSeq,gene,4136496,4137002,.,-,.,gene-PA14_RS18870,PA14_RS18870,Gene,NA,protein_coding,PA14_RS18870,PA14_46480
NC_008463.1,RefSeq,gene,4137111,4138379,.,+,.,gene-PA14_RS18875,fabF,Gene,fabF,protein_coding,PA14_RS18875,PA14_46490
NC_008463.1,RefSeq,gene,4138746,4140104,.,-,.,gene-PA14_RS18880,PA14_RS18880,Gene,NA,protein_coding,PA14_RS18880,PA14_46510
NC_008463.1,RefSeq,gene,4140101,4141240,.,-,.,gene-PA14_RS18885,PA14_RS18885,Gene,NA,protein_coding,PA14_RS18885,PA14_46520
NC_008463.1,RefSeq,gene,4142401,4144101,.,+,.,gene-PA14_RS18895,PA14_RS18895,Gene,NA,protein_coding,PA14_RS18895,PA14_46540
NC_008463.1,RefSeq,gene,4144573,4145301,.,+,.,gene-PA14_RS18900,PA14_RS18900,Gene,NA,protein_coding,PA14_RS18900,PA14_46550
NC_008463.1,RefSeq,pseudogene,4145464,4145868,.,-,.,gene-PA14_RS18905,PA14_RS18905,Gene,NA,pseudogene,PA14_RS18905,PA14_46560
NC_008463.1,RefSeq,gene,4146137,4146754,.,+,.,gene-PA14_RS18910,PA14_RS18910,Gene,NA,protein_coding,PA14_RS18910,PA14_46570
NC_008463.1,RefSeq,gene,4146826,4147941,.,+,.,gene-PA14_RS18915,PA14_RS18915,Gene,NA,protein_coding,PA14_RS18915,PA14_46580
NC_008463.1,RefSeq,gene,4147938,4151027,.,+,.,gene-PA14_RS18920,PA14_RS18920,Gene,NA,protein_coding,PA14_RS18920,PA14_46590
NC_008463.1,RefSeq,gene,4151058,4151864,.,+,.,gene-PA14_RS18925,PA14_RS18925,Gene,NA,protein_coding,PA14_RS18925,PA14_46600
NC_008463.1,RefSeq,gene,4152349,4152822,.,-,.,gene-PA14_RS18930,PA14_RS18930,Gene,NA,protein_coding,PA14_RS18930,PA14_46610
NC_008463.1,RefSeq,gene,4152844,4153737,.,-,.,gene-PA14_RS18935,PA14_RS18935,Gene,NA,protein_coding,PA14_RS18935,PA14_46620
NC_008463.1,RefSeq,gene,4154793,4155629,.,+,.,gene-PA14_RS18945,PA14_RS18945,Gene,NA,protein_coding,PA14_RS18945,PA14_46630
NC_008463.1,RefSeq,gene,4155789,4158230,.,-,.,gene-PA14_RS18950,PA14_RS18950,Gene,NA,protein_coding,PA14_RS18950,PA14_46640
NC_008463.1,RefSeq,gene,4158308,4159150,.,-,.,gene-PA14_RS18955,PA14_RS18955,Gene,NA,protein_coding,PA14_RS18955,PA14_46650
NC_008463.1,RefSeq,gene,4159147,4159671,.,-,.,gene-PA14_RS18960,PA14_RS18960,Gene,NA,protein_coding,PA14_RS18960,PA14_46660
NC_008463.1,RefSeq,gene,4159900,4160223,.,-,.,gene-PA14_RS18965,PA14_RS18965,Gene,NA,protein_coding,PA14_RS18965,PA14_46670
NC_008463.1,RefSeq,gene,4160669,4162102,.,+,.,gene-PA14_RS18970,pmpM,Gene,pmpM,protein_coding,PA14_RS18970,PA14_46680
NC_008463.1,RefSeq,gene,4162085,4162978,.,-,.,gene-PA14_RS18975,rhtA,Gene,rhtA,protein_coding,PA14_RS18975,PA14_46700
NC_008463.1,RefSeq,gene,4162977,4163627,.,+,.,gene-PA14_RS18980,PA14_RS18980,Gene,NA,protein_coding,PA14_RS18980,PA14_46710
NC_008463.1,RefSeq,gene,4163665,4164063,.,+,.,gene-PA14_RS18985,PA14_RS18985,Gene,NA,protein_coding,PA14_RS18985,PA14_46720
NC_008463.1,RefSeq,gene,4164079,4164555,.,-,.,gene-PA14_RS18990,PA14_RS18990,Gene,NA,protein_coding,PA14_RS18990,PA14_46740
NC_008463.1,RefSeq,gene,4164624,4165730,.,-,.,gene-PA14_RS18995,PA14_RS18995,Gene,NA,protein_coding,PA14_RS18995,PA14_46750
NC_008463.1,RefSeq,gene,4165753,4166022,.,-,.,gene-PA14_RS19000,PA14_RS19000,Gene,NA,protein_coding,PA14_RS19000,PA14_46760
NC_008463.1,RefSeq,gene,4166280,4166705,.,+,.,gene-PA14_RS19005,PA14_RS19005,Gene,NA,protein_coding,PA14_RS19005,PA14_46770
NC_008463.1,RefSeq,gene,4166742,4167155,.,+,.,gene-PA14_RS19010,PA14_RS19010,Gene,NA,protein_coding,PA14_RS19010,PA14_46780
NC_008463.1,RefSeq,gene,4167327,4168538,.,+,.,gene-PA14_RS19015,PA14_RS19015,Gene,NA,protein_coding,PA14_RS19015,PA14_46800
NC_008463.1,RefSeq,gene,4168546,4169769,.,-,.,gene-PA14_RS19020,PA14_RS19020,Gene,NA,protein_coding,PA14_RS19020,PA14_46810
NC_008463.1,RefSeq,gene,4169787,4170536,.,-,.,gene-PA14_RS19025,PA14_RS19025,Gene,NA,protein_coding,PA14_RS19025,PA14_46820
NC_008463.1,RefSeq,gene,4170711,4171061,.,-,.,gene-PA14_RS19030,PA14_RS19030,Gene,NA,protein_coding,PA14_RS19030,PA14_46830
NC_008463.1,RefSeq,gene,4172017,4172709,.,+,.,gene-PA14_RS19040,PA14_RS19040,Gene,NA,protein_coding,PA14_RS19040,PA14_46850
NC_008463.1,RefSeq,gene,4172775,4174340,.,+,.,gene-PA14_RS19045,PA14_RS19045,Gene,NA,protein_coding,PA14_RS19045,PA14_46860
NC_008463.1,RefSeq,gene,4174351,4175940,.,-,.,gene-PA14_RS19050,PA14_RS19050,Gene,NA,protein_coding,PA14_RS19050,PA14_46880
NC_008463.1,RefSeq,gene,4176124,4176918,.,-,.,gene-PA14_RS19055,PA14_RS19055,Gene,NA,protein_coding,PA14_RS19055,PA14_46890
